id,name,lng,lat
NR18121581,朝阳康家园22号楼HL,116.505751,39.912541
NR18121579,朝阳康家园3号楼HL,116.513747,39.908609
NR18111791,朝阳康家园小区南HLG,116.515531,39.907562
NR18121571,朝阳科学园南里7区HL,116.378819,39.994266
NR18121569,朝阳科学园南里如家酒店HL,116.372201,39.995601
NR18121566,朝阳口岸HL,116.471791,39.837162
NR18121548,朝阳劳动大厦HL,116.365434,39.999934
NR18121541,朝阳老君堂村委会HL,116.501666,39.840833
NR18121540,朝阳老君堂废品市场HL,116.504,39.8425
NR18111819,朝阳老君堂怡佳喷绘HLG,116.504694,39.840084
NR18121525,朝阳乐成豪丽7号楼HL,116.470833,39.895
NR18121517,朝阳丽景湾国际酒店HL,116.496652,39.919785
NR18121515,朝阳丽水景宁北HL,116.452151,39.969261
NR18121503,朝阳恋日绿岛东北HLG,116.473061,39.826401
NR18121493,朝阳辽宁电力驻京办HL,116.445555,39.909166
NR18121465,朝阳六道口桥东南HLG,116.469453,39.846722
NR18121454,朝阳龙泉电缆厂HLG,116.45409,39.83663
NR18121452,朝阳龙头公寓HLG,116.45846,39.86696
NR18121450,朝阳隆福星超市共电信HLG,116.482414,39.904495
NR18121440,朝阳吕家营2049号HL,116.459732,39.834785
NR18121435,朝阳吕家营村北口HLG,116.462072,39.847871
NR18121433,朝阳吕家营村东HLG,116.465865,39.847713
NR18121431,朝阳吕家营古家具市场HL,116.463333,39.836388
NR18121429,朝阳吕家营古聚鑫家具市场HLG,116.458693,39.840015
NR18121482,朝阳吕家营卫生服务中心HLG,116.460681,39.842081
NR18121425,朝阳吕营家园HL,116.4575,39.842777
NR18121423,朝阳吕营嘉园A区HLG,116.461971,39.844431
NR18121421,朝阳吕营嘉园C区HLG,116.462451,39.840021
NR18121419,朝阳吕营金属结构公司HLG,116.45863,39.84608
NR18121414,朝阳绿洲家园西HLG,116.499643,39.844229
NR18121456,朝阳美国大使馆HLG,116.461951,39.952354
NR18121397,朝阳美国大使馆签证处HLG,116.441634,39.910343
NR18121393,朝阳美罗城西侧HL,116.479617,39.888262
NR18121387,朝阳民建大厦HL,116.377419,39.980561
NR18121427,朝阳民族文化艺术职业学校HLG,116.441066,39.968013
NR18122302,朝阳民族园北分裂3HLG,116.386,39.9858
NR18122303,朝阳民族园土家族HL,116.386,39.9803
NR18121379,朝阳民族园西藏区NL,116.383888,39.981388
NR18122298,朝阳民族园彝族园HL,116.382,39.985
NR18121374,朝阳磨房南里HLG,116.466095,39.874985
NR18121372,朝阳磨房南里东HLG,116.471442,39.878913
NR18121366,朝阳南3条7号楼HL,116.464439,39.924576
NR18121364,朝阳南都宾馆HLG,116.46843,39.86971
NR18121350,朝阳南楼梓庄HL,116.502501,39.877222
NR18121348,朝阳南三里屯13号院6号楼HL,116.447181,39.928741
NR18121332,朝阳南新园一区HL,116.471,39.8669
NR18121330,朝阳南新庄铁路旁HL,116.456413,39.831421
NR18121328,朝阳南杨庄停车场HLG,116.496327,39.848633
NR18122098,朝阳鸟巢南HLG,116.389,39.9869
NR18121320,朝阳鸟湾HLG,116.478493,39.899498
NR18121318,朝阳牛王庙社区服务站旁绿地HL,116.459232,39.963231
NR18121314,朝阳农光东里30号楼HL,116.463007,39.881238
NR18121312,朝阳农光里20号楼HL,116.466906,39.878428
NR18121310,朝阳农光里31号楼HL,116.456727,39.879337
NR18121308,朝阳农光南路19号楼HL,116.469225,39.878795
NR18121302,朝阳农业技术推广站HL,116.422842,39.984544
NR18121294,朝阳欧陆大厦NL,116.411201,39.994221
NR18121292,朝阳欧陆经典东北HL,116.414631,39.994737
NR18122219,朝阳欧鹭净康会所HL,116.438,39.9383
NR18121282,朝阳潘家园9号楼HL,116.444327,39.875469
NR18121280,朝阳潘家园HL,116.456667,39.882501
NR18121276,朝阳潘家园国际眼镜城HL,116.456637,39.877014
NR18121274,朝阳潘家园路1号院2号楼HL,116.44766,39.875163
NR18121272,朝阳潘家园停车场HL,116.447118,39.879252
NR18121268,朝阳飘亮购物中心NL,116.401944,39.996388
NR18121244,朝阳苹果社区HL,116.464444,39.895833
NR18121242,朝阳苹果社区东北HLG,116.466401,39.899471
NR18121216,朝阳祈庄北侧HLG,116.47754,39.83111
NR18121214,朝阳祈庄小学HL,116.4567,39.84153
NR18121196,朝阳青年路50号楼HL,116.512393,39.921085
NR18121188,朝阳裘马都东侧HL,116.455806,39.964911
NR18121176,朝阳区水牛石餐厅HL,116.444023,39.927036
NR18121170,朝阳区政协宿舍HL,116.464459,39.930859
NR18121198,朝阳日坛东南角HL,116.440241,39.912481
NR18121162,朝阳日坛公园西北角HL,116.435025,39.915903
NR18121158,朝阳日坛交通银行HL,116.440747,39.915818
NR18121156,朝阳日坛路HLG,116.434971,39.912279
NR18121150,朝阳如家酒店团结湖店HL,116.459864,39.927608
NR18121148,朝阳如家万达广场店西HLG,116.463554,39.90989
NR18121146,朝阳瑞辰国际中心HL,116.460596,39.933069
NR18122248,朝阳三里屯HL,116.447,39.9332
NR18121140,朝阳三里屯北27号楼HL,116.446972,39.938087
NR18121136,朝阳三里屯南42号楼HL,116.447715,39.935047
NR18122240,朝阳三里屯太古里HL,116.449,39.9328
NR18121130,朝阳三里屯外交公寓HL,116.451661,39.936359
NR18121194,朝阳三里屯外交公寓北侧医院NL,116.452242,39.934023
NR18121192,朝阳三里屯总队医院HL,116.452242,39.934023
NR18121126,朝阳三零六医院HL,116.374001,39.993201
NR18121124,朝阳三六零医院西南HL,116.370125,39.992935
NR18121114,朝阳三秀水胡同HLG,116.430914,39.919284
NR18122372,朝阳三元桥东北HL,116.447,39.9578
NR18121110,朝阳三元桥丰田HLG,116.444503,39.955332
NR18122375,朝阳三元桥移动办公楼HL,116.452,39.9587
NR18121104,朝阳三元西桥东南角HLG,116.443321,39.959488
NR18121086,朝阳山水文园东门广告牌HLG,116.481387,39.865335
NR18121084,朝阳山水文园南HLG,116.465151,39.860645
NR18121082,朝阳山水文园珠宝城HLG,116.456905,39.864985
NR18121076,朝阳尚家楼路2号院1号楼HL,116.451666,39.964444
NR18121074,朝阳尚街购物中心HL,116.510982,39.915717
NR18121168,朝阳芍药居9号院东HLG,116.430951,39.978971
NR18121066,朝阳芍药居北里环保站HL,116.427429,39.985165
NR18121064,朝阳少角村市场HLG,116.443757,39.842076
NR18121060,朝阳社区学院HLG,116.480175,39.866517
NR18121164,朝阳神舟商旅HLG,116.424584,39.979543
NR18121054,朝阳生物物理研究所HLG,116.371162,40.000523
NR18122283,朝阳胜古北里27号HL,116.406,39.9728
NR18121052,朝阳胜古北里29号楼HL,116.408532,39.972123
NR18121050,朝阳胜古家园6号楼HL,116.408252,39.969395
NR18122274,朝阳胜古中路HL,116.404,39.9689
NR18121046,朝阳胜古庄NL,116.411944,39.971388
NR18121044,朝阳晟信大厦HL,116.492365,39.903528
NR18122197,朝阳盛和家园2号楼HL,116.415,39.9921
NR18121036,朝阳盛泽金属HLG,116.499673,39.890964
NR18121032,朝阳十八里店北桥HLG,116.479108,39.846819
NR18121030,朝阳十八里店村西HLG,116.476957,39.840735
NR18121024,朝阳十八里店集贸市场HLG,116.482139,39.841833
NR18121022,朝阳十八里店金盾汽修HL,116.46051,39.83158
NR18121020,朝阳十八里店桥HLG,116.475425,39.839356
NR18121016,朝阳十八里店桥东北HLG,116.475277,39.843888
NR18121014,朝阳十八里店桥西HLG,116.470977,39.839582
NR18121012,朝阳十八里店设备科HL,116.496278,39.842722
NR18121006,朝阳十八里店中学HLG,116.47597,39.85528
NR18121004,朝阳十号线芍药居站西HLG,116.430023,39.975684
NR18121002,朝阳十里堡2号院5号楼HL,116.499268,39.911404
NR18121000,朝阳十里堡北里12号楼HL,116.500295,39.920629
NR18121034,朝阳十里堡北里NL,116.501944,39.9225
NR18120994,朝阳十里堡地铁北侧HL,116.495082,39.922265
NR18120992,朝阳十里堡东里112号楼HL,116.498913,39.917094
NR18120990,朝阳十里堡东里HL,116.502092,39.918273
NR18120988,朝阳十里堡西里218号楼HL,116.490257,39.915802
NR18120982,朝阳十里河灯饰城北HLG,116.460794,39.864048
NR18120980,朝阳十里河广客缘公寓HL,116.456486,39.860526
NR18120976,朝阳十里河乐屋家装HL,116.453658,39.860016
NR18120974,朝阳十里河桥北HLG,116.4519,39.86571
NR18120971,朝阳十里河天娇文化城HLG,116.450353,39.862017
NR18120953,朝阳石门村HL,116.49279,39.89668
NR18120951,朝阳石门村路5号院HL,116.489243,39.897552
NR18120957,朝阳实华饭店HL,116.441161,39.964581
NR18120947,朝阳实验小学HL,116.440705,39.935533
NR18122123,朝阳世丰国际HL,116.515,39.9231
NR18122210,朝阳世纪村HL,116.426,39.9944
NR18120941,朝阳世纪东方城HLG,116.48962,39.874688
NR18120939,朝阳世纪东方嘉园HLG,116.487234,39.871076
NR18120935,朝阳世贸国际HL,116.445277,39.913055
NR18120933,朝阳世贸天阶东共联通HLG,116.447746,39.914928
NR18120931,朝阳世王HLG,116.511995,39.862437
NR18120929,朝阳首创爱这城HL,116.500553,39.910001
NR18120917,朝阳曙光里44号楼HL,116.444664,39.962509
NR18120915,朝阳曙光西路如家酒店HL,116.443958,39.964925
NR18120911,朝阳双花园机务段仓库HL,116.446483,39.900409
NR18120909,朝阳双花园南里HL,116.443551,39.900723
NR18120907,朝阳双花园南里小区HL,116.449305,39.900197
NR18120905,朝阳双井地铁七天酒店HL,116.454444,39.889722
NR18120903,朝阳双井富力山HL,116.447411,39.897448
NR18120901,朝阳双井桥HL,116.454551,39.891234
NR18120899,朝阳双井外企国际HL,116.470445,39.892402
NR18120896,朝阳双龙南里126号楼HL,116.478999,39.868166
NR18120894,朝阳双龙南里221号楼HL,116.473769,39.867549
NR18120880,朝阳水碓子18号楼HL,116.462762,39.923374
NR18120874,朝阳水立方西HLG,116.381409,39.991516
NR18120871,朝阳顺发阁东HLG,116.523888,39.9
NR18120869,朝阳顺景园小区9号楼HL,116.455277,39.971111
NR18120868,朝阳顺迈金钻大厦HL,116.456127,39.885461
NR18120865,朝阳四川龙爪树宾馆HL,116.451388,39.847777
NR18120864,朝阳四方桥东南HL,116.4849,39.8691
NR18120860,朝阳四惠大厦南侧HL,116.508942,39.902283
NR18120859,朝阳四惠地铁站楼西南HLG,116.487787,39.906671
NR18120857,朝阳四惠东HLG,116.504801,39.905625
NR18120856,朝阳四惠建材HLG,116.489799,39.904647
NR18120855,朝阳四惠桥东北HLG,116.484211,39.909456
NR18120853,朝阳四惠桥西北HLG,116.480277,39.907222
NR18120852,朝阳四惠桥西南HL,116.481666,39.906388
NR18120851,朝阳四惠长途HLG,116.493393,39.906192
NR18120846,朝阳四路通中路HLG,116.475433,39.862209
NR18120839,朝阳松榆北路11号楼HL,116.460281,39.875084
NR18120838,朝阳松榆东里14号楼HL,116.470744,39.872077
NR18120837,朝阳松榆东里48号楼HL,116.467467,39.871305
NR18120836,朝阳松榆里9号楼HL,116.465201,39.871719
NR18120835,朝阳松榆里HL,116.465556,39.873333
NR18120834,朝阳松榆西里61号楼HL,116.459824,39.871845
NR18120833,朝阳松榆西里HL,116.457,39.874
NR18122370,朝阳太阳公元东南HLG,116.437,39.9752
NR18122369,朝阳太阳公元二期1号楼HL,116.435,39.9783
NR18120830,朝阳太阳公元南西坝河路HLG,116.436774,39.978398
NR18120872,朝阳太阳宫公园西HL,116.445277,39.974722
NR18122259,朝阳太阳宫桥东南HL,116.426,39.9675
NR18120819,朝阳泰源宾馆HLG,116.44558,39.84512
NR18120818,朝阳泰珍嘉大厦西侧HLG,116.459432,39.903002
NR18120816,朝阳唐缘酒楼HL,116.436311,39.923011
NR18120815,朝阳特诚热力公司HLG,116.468141,39.842611
NR18120810,朝阳天鹅湾18号楼HL,116.516998,39.919743
NR18120809,朝阳天丰利市场NL,116.411111,39.961388
NR18120808,朝阳天和公寓HL,116.498497,39.840614
NR18120807,朝阳天和公寓西南HLG,116.495872,39.840065
NR18120805,朝阳天客隆HLG,116.46243,39.88275
NR18120803,朝阳天星大厦HL,116.384461,39.971811
NR18120800,朝阳铁建十六局HL,116.507378,39.904289
NR18120799,朝阳通惠国际传媒HLG,116.468779,39.901883
NR18120798,朝阳通惠河南HLG,116.518503,39.905354
NR18120796,朝阳通惠家园南侧HL,116.501651,39.905681
NR18120791,朝阳团结湖北二条7号楼HL,116.459463,39.930908
NR18120787,朝阳团结湖酒店HL,116.457777,39.93
NR18120786,朝阳团结湖中路北二条HL,116.464924,39.925963
NR18122291,朝阳外经贸大学HL,116.418,39.9803
NR18120778,朝阳外经贸大学虹远楼HL,116.423408,39.980837
NR18120777,朝阳湾会高尔夫俱乐部西HLG,116.509026,39.897481
NR18120776,朝阳万达广场15号楼HL,116.466831,39.909542
NR18120771,朝阳万家灯火灯具城HLG,116.367382,39.994822
NR18120770,朝阳万家灯火装饰城东HL,116.368611,39.998055
NR18120768,朝阳万象时尚摄影公司HLG,116.471054,39.900027
NR18120764,朝阳王府井百货仓库HLG,116.498924,39.885563
NR18120759,朝阳王四营北路西南侧HLG,116.513261,39.879698
NR18120758,朝阳王四营大柳树HL,116.5018,39.86921
NR18120704,朝阳卧龙小区213号楼HL,116.398087,39.999813
NR18122103,朝阳五洲大酒店HL,116.395,39.9878
NR18120695,朝阳五洲大酒店分裂3HL,116.39501,39.989636
NR18120694,朝阳武圣东里17号楼HL,116.464281,39.876226
NR18120693,朝阳武圣东里51号楼HL,116.461952,39.876651
NR18120692,朝阳武圣西里17号楼HL,116.459238,39.877018
NR18120691,朝阳西坝河北里17号楼HL,116.435448,39.969681
NR18120690,朝阳西坝河北里201号院HL,116.434519,39.966202
NR18120689,朝阳西坝河北里社区北HLG,116.437777,39.967371
NR18120680,朝阳西大望路甲20号院HL,116.473572,39.893635
NR18120673,朝阳西直河年庄文化广场HLG,116.512159,39.849186
NR18120668,朝阳禧福汇4号楼西HLG,116.467897,39.880771
NR18120667,朝阳霞光里11号楼HL,116.455849,39.958305
NR18122289,朝阳乡镇企业大厦HL,116.418,39.9839
NR18120663,朝阳向军北里20号楼HL,116.452913,39.923374
NR18120661,朝阳向军南里7号楼HL,116.451632,39.920683
NR18120660,朝阳肖村HL,116.431852,39.836782
NR18120659,朝阳肖村桥南HLG,116.443988,39.824577
NR18120658,朝阳肖村桥西南HLG,116.437673,39.830155
NR18122377,朝阳霄云桥西北HL,116.461,39.9669
NR18120652,朝阳小关北里204号楼HL,116.410373,39.978775
NR18122284,朝阳小关供热厂HL,116.408,39.9798
NR18120648,朝阳小红门村珊瑚桥东HLG,116.45018,39.82043
NR18120647,朝阳小红门村委会HLG,116.443438,39.828653
NR18120646,朝阳小红门地铁站HLG,116.452474,39.826814
NR18120645,朝阳小红门空后住宅小区HLG,116.448753,39.837674
NR18120644,朝阳小红门龙爪树四街HLG,116.45357,39.84632
NR18120643,朝阳小红门南里HLG,116.45128,39.84208
NR18120641,朝阳小红门桥西南HLG,116.45062,39.83032
NR18120640,朝阳小黄庄前街7号楼HL,116.40571,39.96352
NR18120634,朝阳小武基HLG,116.496707,39.845703
NR18120633,朝阳小武基不锈钢市场北HLG,116.487944,39.862705
NR18120630,朝阳小武基家和家美HLG,116.481431,39.850231
NR18120629,朝阳小武基桥北HLG,116.480682,39.860173
NR18120628,朝阳小武基桥东HLG,116.484561,39.859481
NR18120627,朝阳小武基实验小学南HLG,116.497911,39.850411
NR18120625,朝阳小武基市场南侧HLG,116.492652,39.855283
NR18120624,朝阳小武基卫生服务站HL,116.48789,39.851854
NR18120623,朝阳小营路亚非大厦HL,116.417275,39.992395
NR18122192,朝阳辛谷村HL,116.409,40.0017
NR18120612,朝阳新城国际分裂2HL,116.450555,39.915555
NR18120611,朝阳新村物业北楼东南HLG,116.466705,39.859026
NR18120609,朝阳新华联丽景3号楼HL,116.498847,39.919556
NR18120607,朝阳新街大院12号楼HL,116.461581,39.914565
NR18120596,朝阳新中东街和春秀路交叉口HL,116.438786,39.936001
NR18120592,朝阳信息科技大学南侧MIMO站HLG,116.377205,39.986698
NR18120582,朝阳兴化路6号院1号楼HL,116.407405,39.962125
NR18120577,朝阳兴隆家园8号楼共联通HL,116.517196,39.914886
NR18120576,朝阳兴隆家园北HLG,116.515277,39.915833
NR18120575,朝阳兴隆家园北区HL,116.518061,39.912184
NR18120573,朝阳幸福二村19号楼HL,116.440362,39.937446
NR18120572,朝阳幸福一村10号楼HL,116.441243,39.933862
NR18122305,朝阳熊猫环岛西南HLG,116.389,39.9751
NR18120570,朝阳旭捷大厦HL,116.467,39.8835
NR18122301,朝阳亚奥国际商城HL,116.385,39.978
NR18122216,朝阳亚运村HL,116.379,39.989
NR18120554,朝阳沿海赛洛城10号楼HL,116.496973,39.897057
NR18120553,朝阳沿海赛洛城113号楼HL,116.500522,39.899088
NR18120552,朝阳沿海赛洛城416号楼HL,116.500496,39.893776
NR18120551,朝阳眼镜厂HLG,116.509001,39.855301
NR18120542,朝阳央视电视台北门HL,116.459702,39.916397
NR18120541,朝阳央视东南HLG,116.458914,39.912338
NR18120567,朝阳央视西北NL,116.456077,39.914925
NR18120538,朝阳阳光100HL,116.469629,39.911928
NR18120533,朝阳姚家坟HLG,116.46623,39.83838
NR18120519,朝阳窑洼湖桥HLG,116.48313,39.88185
NR18120518,朝阳窑洼湖桥东南HL,116.498271,39.880181
NR18120516,朝阳颐园老年公寓HL,116.476383,39.846242
NR18120512,朝阳饮马井速8宾馆北HL,116.439142,39.866089
NR18120510,朝阳永安里桥南侧HLG,116.440821,39.902041
NR18120509,朝阳永安里中街HL,116.441861,39.904001
NR18120508,朝阳永安南里HLG,116.438858,39.904064
NR18120506,朝阳悠唐广场共联通HLG,116.431639,39.921346
NR18122225,朝阳由由之星HLF,116.444,39.8786
NR18120502,朝阳渔阳置业大厦HL,116.403405,39.978235
NR18120500,朝阳御仙都酒店HL,116.449348,39.898464
NR18120499,朝阳裕民路东HL,116.38772,39.97152
NR18122297,朝阳元辰鑫大厦HL,116.379,39.9725
NR18120497,朝阳元大都绿化队共联通HLG,116.408485,39.975327
NR18120496,朝阳元素酒店HL,116.42,39.9927
NR18120495,朝阳源创空间写字楼HL,116.500343,39.901653
NR18120492,朝阳远洋天地东HLG,116.489991,39.911696
NR18120490,朝阳远洋万和城B区7号楼HL,116.424763,39.990932
NR18120488,朝阳云南大厦NL,116.429166,39.970554
NR18120505,朝阳运动员村南HL,116.38002,40.004722
NR18120478,朝阳长虹开关厂HL,116.43005,39.83375
NR18120487,朝阳长虹桥NL,116.456111,39.933055
NR18120477,朝阳针织西里HL,116.463888,39.911666
NR18120473,朝阳职业技术学校HL,116.440417,39.888322
NR18120472,朝阳中车汽修HLG,116.478103,39.882724
NR18120471,朝阳中纺里社区5号楼HL,116.448812,39.927399
NR18120467,朝阳中国科学技术馆西侧HLG,116.390114,40.002831
NR18120466,朝阳中国石化北京化工研究院NLG,116.423504,39.967737
NR18122308,朝阳中国石油报社HL,116.396,39.9647
NR18122281,朝阳中国文联HLD,116.403,39.9827
NR18120464,朝阳中航泊悦酒店HL,116.457802,39.955843
NR18120463,朝阳中核地质研究院HL,116.407373,39.978092
NR18112564,朝阳中日友好医院共联通HLG,116.418525,39.972755
NR18112568,朝阳中医院共联通HLG,116.440536,39.925743
NR18112571,朝阳周庄村4队HL,116.46078,39.85668
NR18112572,朝阳周庄家园三期C区HL,116.475159,39.858456
NR18112573,朝阳周庄嘉园HL,116.46629,39.86609
NR18112575,朝阳周庄嘉园东北侧HLG,116.477442,39.859345
NR18112576,朝阳周庄嘉园东南HLG,116.477477,39.856853
NR18112577,朝阳周庄嘉园南里东北HLG,116.470673,39.858494
NR18112578,朝阳周庄嘉园三期西北HLG,116.474621,39.859901
NR18122290,朝阳珠宝交易市场HL,116.418,39.9861
NR18112580,朝阳珠江帝景C区北HLG,116.477222,39.890277
NR18112581,朝阳珠江帝景E区东南角HLG,116.4775,39.885
NR18112582,朝阳珠江帝景北HLG,116.475413,39.891718
NR18112583,朝阳珠江罗马嘉园南门NLG,116.506897,39.921593
NR18112590,朝阳紫南家园HL,116.492901,39.873647
NR18112596,朝阳自主城车管所道路旁HLG,116.463893,39.834538
NR18122224,朝阳左安路HLF,116.444,39.8728
NR18112602,朝阳左家庄东里HL,116.439041,39.955581
NR18112608,崇文白桥大街北口HLG,116.432412,39.897981
NR18112611,崇文板厂南里2号HL,116.436761,39.884182
NR18112613,崇文宝润苑HL,116.421666,39.898055
NR18112614,崇文北岗子街8号HL,116.419881,39.889138
NR18112616,崇文北京汇二期HL,116.408611,39.895555
NR18112618,崇文北京上舍HL,116.43,39.890277
NR18112619,崇文北京市民政局HL,116.422777,39.887777
NR18112621,崇文本家润园HL,116.431111,39.894722
NR18112622,崇文草厂横胡同HLG,116.399728,39.893239
NR18112623,崇文崇文门路口东JHL,116.414444,39.9
NR18112624,崇文崇西小区HL,116.409972,39.899121
NR18112631,崇文东便门桥HL,116.433888,39.899444
NR18112632,崇文东便门桥西HLG,116.428888,39.898888
NR18112636,崇文东花市北里西区6号楼航数HL,116.425333,39.897228
NR18112637,崇文东花市北里中区航数HL,116.427581,39.897765
NR18112640,崇文法华南里1号楼HL,116.422195,39.885726
NR18112642,崇文法华寺HL,116.415833,39.885555
NR18112643,崇文法华寺街西口HLG,116.413491,39.886429
NR18112645,崇文妇幼保健院HL,116.42028,39.88583
NR18112650,崇文光明楼3号楼航数HL,116.432371,39.884405
NR18112651,崇文光明桥南HLG,116.438888,39.879166
NR18112652,崇文光明西里15号楼歌华HL,116.428761,39.885006
NR18112653,崇文光明西里HLG,116.428853,39.886683
NR18112654,崇文广渠家园HL,116.442629,39.890007
NR18112655,崇文广渠门HL,116.434166,39.890555
NR18112656,崇文广渠门桥北HLG,116.437997,39.8967
NR18112657,崇文广渠门桥西北HLG,116.436944,39.892777
NR18112660,崇文国瑞城B座HL,116.414139,39.896901
NR18112661,崇文过街楼HL,116.395185,39.889311
NR18112662,崇文红桥交电HL,116.410512,39.887125
NR18112664,崇文花市西口HL,116.413133,39.895035
NR18112665,崇文花市枣苑6号HL,116.421666,39.894722
NR18112667,崇文黄河京都大酒店HL,116.430377,39.888134
NR18112669,崇文金霖酒店HL,116.395132,39.887921
NR18112670,崇文金桥公寓HL,116.435277,39.894444
NR18112671,崇文金鱼池东区1号楼航数HL,116.404307,39.889076
NR18112672,崇文金鱼池综合楼HL,116.403718,39.887221
NR18112675,崇文揽杆市HL,116.416388,39.888333
NR18112682,崇文龙潭北里社区服务站HLG,116.434233,39.880937
NR18112685,崇文龙潭湖公园北门HLG,116.433006,39.879955
NR18112686,崇文龙潭湖门球场东HLG,116.438544,39.876151
NR18112689,崇文门东大街6号楼HL,116.424871,39.899061
NR18112691,崇文祈年大街HLG,116.405555,39.895833
NR18112692,崇文祈年大街新世界酒店HL,116.406401,39.897567
NR18112694,崇文前门大街91号HL,116.391747,39.893322
NR18112695,崇文前门东大街14号楼HL,116.397591,39.898821
NR18112696,崇文前门东大街4号楼HL,116.403633,39.898949
NR18112697,崇文前门全聚德烤鸭店HL,116.391388,39.895
NR18112699,崇文前门商业大厦HL,116.394254,39.898266
NR18112701,崇文全福德饺子城HL,116.399722,39.890277
NR18112702,崇文全福德烤鸭店HL,116.440456,39.892735
NR18112703,崇文水道子胡同10号楼航数HL,116.408466,39.890027
NR18112707,崇文体育馆路HL,116.4175,39.883611
NR18112710,崇文体育医院HL,116.419722,39.882222
NR18112711,崇文天桥东侧HL,116.39919,39.88702
NR18112714,崇文天坛东门7天酒店HL,116.415,39.881666
NR18112716,崇文天坛饭店HL,116.42466,39.88323
NR18112717,崇文天坛公园北HLG,116.406201,39.887491
NR18112718,崇文天坛公园西北角HLG,116.395571,39.881971
NR18112719,崇文天坛路红桥市场HLG,116.414643,39.883516
NR18112720,崇文天坛路西口HLG,116.394166,39.885
NR18112724,崇文天玉大厦HL,116.430833,39.883333
NR18112725,崇文通正国际大厦HL,116.422777,39.891111
NR18112726,崇文同仁堂中医院HL,116.403161,39.897012
NR18112730,崇文五十中学HL,116.433307,39.885719
NR18112731,崇文夕照寺中街31号HL,116.431445,39.889277
NR18112732,崇文夕照寺中街东口HLG,116.4375,39.887777
NR18112734,崇文西花市南里东区HL,116.419077,39.892471
NR18112735,崇文西花市南里西区HL,116.415002,39.892192
NR18112737,崇文鲜鱼口烤肉季HL,116.393816,39.894527
NR18112739,崇文新景家园HL,116.418507,39.894331
NR18112740,崇文新怡商务楼A座HL,116.410555,39.896111
NR18112741,崇文鑫企旺写字楼HL,116.413791,39.888631
NR18112742,崇文星海宏昌大厦HL,116.435234,39.887474
NR18112744,崇文幸福北里HL,116.428219,39.888269
NR18112746,崇文幸福家园12号楼HL,116.424965,39.889698
NR18112753,崇文长保大厦侧楼HL,116.431721,39.891175
NR18112755,崇文珍贝大厦HL,116.405467,39.890893
NR18112756,崇文珍贝大厦南HLG,116.406021,39.889591
NR18112757,崇文中国强中楼航数HL,116.427732,39.894362
NR18112761,崇文中环俱乐部HL,116.428611,39.8925
NR18112763,崇文肿瘤医院西HLG,116.437908,39.872463
NR18112764,崇文珠市口东大街HL,116.40361,39.891944
NR18112765,崇文珠市口如家酒店HL,116.402271,39.889351
NR18112768,大兴HL,116.330833,39.729722
NR18112777,大兴滨河公园东北HLG,116.321174,39.767132
NR18112779,大兴滨河西里北区17号楼HL,116.332054,39.753922
NR18112788,大兴春光集团HL,116.326901,39.754961
NR18112792,大兴地铁高米店南HLG,116.325901,39.761629
NR18112793,大兴帝园商城HL,116.333921,39.731071
NR18112798,大兴福星花园HL,116.342581,39.790701
NR18112799,大兴妇幼保健院HL,116.33379,39.73532
NR18112800,大兴富强东里23号楼HL,116.335511,39.736562
NR18112801,大兴富强西里HL,116.327961,39.739011
NR18112803,大兴高米店北里10号楼HL,116.331734,39.770985
NR18112804,大兴高米店公园北区HLG,116.334479,39.768192
NR18112805,大兴高米店公园东HLG,116.33596,39.76331
NR18112807,大兴工业开发区金星路HL,116.348055,39.759722
NR18120069,大兴公安大学HLG,116.362212,39.762695
NR18120064,大兴公安大学北HLG,116.367611,39.766881
NR18112808,大兴公安大学北门HL,116.357727,39.766777
NR18120063,大兴公安大学公寓楼东侧HLG,116.3675,39.764166
NR18120059,大兴公安大学综合楼东北HLG,116.3675,39.768333
NR18112815,大兴广茂大街HL,116.342221,39.758111
NR18112816,大兴国文兴商务酒店HL,116.342171,39.762201
NR18112819,大兴宏大北园HLG,116.334782,39.800061
NR18112820,大兴宏大南园HLG,116.324521,39.793541
NR18112824,大兴华堂商场HL,116.33049,39.75636
NR18112830,大兴黄村房管所HL,116.32814,39.73196
NR18112831,大兴黄村福苑小区22号楼HL,116.343647,39.753795
NR18112834,大兴黄村康颐园2号楼HL,116.322392,39.760063
NR18112837,大兴黄村瑞康家园28号楼HL,116.336763,39.738152
NR18112840,大兴黄村西里45号楼HL,116.330704,39.734406
NR18112843,大兴黄村中里34号楼HL,116.335372,39.733911
NR18120045,大兴金海学校西北HLG,116.371281,39.758871
NR18112850,大兴金日兴科HL,116.35294,39.75726
NR18112851,大兴金星公园西HLG,116.329732,39.761111
NR18112852,大兴金星路30号院5号楼HL,116.358467,39.759975
NR18112858,大兴景函春饭店HL,116.32846,39.73652
NR18112860,大兴九龙山庄1号楼HL,116.338311,39.802141
NR18112861,大兴九龙山庄东门HLG,116.339481,39.801041
NR18112910,大兴开发区金苑路HLGF,116.339296,39.754103
NR18112914,大兴康庄公园西门HLG,116.334811,39.755705
NR18112946,大兴隆大特产HL,116.327666,39.752472
NR18112949,大兴绿地写字楼HL,116.328411,39.765031
NR18120088,大兴前苑上村HLG,116.334633,39.728031
NR18112961,大兴青岛嘉园20号楼HL,116.322502,39.770012
NR18112966,大兴群英印刷公司HL,116.357191,39.756341
NR18120184,大兴三警校南HLG,116.36102,39.75648
